"","X","favorite_count","id","retweet_count","timestamp","user_follower_count","user_id","user_screen_name","true_indicator","original_tweet","polarity","subjectivity","cat_polarity"
"587",47,72,1e+18,86,"Fri Jun 01 12:30:15 +0000 2018",131773,15843059,"b'HealthRanger'",0,"Kidney doctor who sounded the alarm on vaccine damage was targeted for murder. https://t.co/mASudh1BBI  #vaccines #antivax #BigPharma",0,0,"neutral"
"588",48,1,1e+18,0,"Tue Jun 05 22:56:20 +0000 2018",301,607269372,"b'FreeBeeCee'",0,"@kenjaques Stunning silence from the vaccine pushing crowd who still think nutrition is largely irrelevant &amp; say just follow the Food Pyramid.",0,1,"neutral"
"589",49,0,1e+18,0,"Tue Jun 05 12:12:27 +0000 2018",301,607269372,"b'FreeBeeCee'",0,"Flu vaccines are only 1-2% effective, a Bond University (Gold Coast, Aust.)  academic Dr Chris Del Mar says. Despite this, flu shots are  being pushed almost daily by Queensland Health and others complicit in  this big pharma money-making racket. https://t.co/2TNNNMuOEw",0.15,0.225,"positive"
"590",50,0,1e+18,0,"Tue Jun 05 11:43:15 +0000 2018",301,607269372,"b'FreeBeeCee'",0,"Thousands of young women and their families know otherwise about HPV vaccines. Here's yet another example of the deceitful, lying, marketing spiels pumped out by medicos who should know better. https://t.co/n3Ru8Ialf5",0.3,0.45,"positive"
"591",51,0,1e+18,0,"Thu May 31 10:43:50 +0000 2018",301,607269372,"b'FreeBeeCee'",0,"@steffieschiltz Immunoexcitotoxicity as posited by @RBlaylockMD and others. And how to #vaccines work? They trigger/shock the immune system.",0,0,"neutral"
"592",52,0,9.99e+17,0,"Thu May 24 02:13:19 +0000 2018",301,607269372,"b'FreeBeeCee'",0,"@RogerCookMLA Why do you call vaccinations mandatory, when in fact they are not under Australian law? 
https://t.co/Rg5ni5ATkc",0,0,"neutral"
"593",53,1,9.94e+17,0,"Wed May 09 10:35:11 +0000 2018",301,607269372,"b'FreeBeeCee'",0,"The callous, lawless arrogance of @LiberalAus and their comrades @AustralianLabor on vaccinations continues. Parents who exercise their common law right to informed consent now have entitlements docked fortnightly. Meanwhile infants die FROM vaccinations:
https://t.co/Mdt1QQ8H3W",-0.007142857,0.517857143,"negative"
"594",54,0,9.94e+17,0,"Wed May 09 03:06:11 +0000 2018",301,607269372,"b'FreeBeeCee'",0,"The US vaccine reaction reporting system has received more then 26,000  reports of serious reactions and side effects of the Rotavirus vaccine,  including intussusception. 673 deaths have been reported. This is one of the vaccines pushed by @healthgovau.
https://t.co/Mdt1QQqisw",-0.333333333,0.666666667,"negative"
"595",55,0,9.94e+17,0,"Wed May 09 01:50:35 +0000 2018",301,607269372,"b'FreeBeeCee'",0,"Hey, the Rotavirus vaccine only killed 3 babies in France! What's 3 dead babies for the greater cause of public health? Are you all antivaxxers or something? https://t.co/kXzfnY27bb",0.025,0.241666667,"positive"
"596",56,7,1e+18,5,"Wed Jun 06 06:52:07 +0000 2018",143604,424711422,"b'LotusOak'",0,"Have your child had a reaction following #vaccination?
Report it to #VAERS

https://t.co/dWwMrke4JK 
#Vaccines https://t.co/13Ck7sE4N8",0,0.1,"neutral"
"597",57,4,1e+18,4,"Wed Jun 06 06:04:04 +0000 2018",143604,424711422,"b'LotusOak'",0,"That's why you never ever want to vaccinate your preterm #baby:

https://t.co/E1q8dkhIkV
#LearnTheRisk #vaccines",0,0,"neutral"
"598",58,16,1e+18,21,"Wed Jun 06 05:21:03 +0000 2018",143604,424711422,"b'LotusOak'",0,"Girl Commits #Suicide After #Gardasil Vaccine Destroys Her Life

https://t.co/obVh3GI0yL
#HPVvaccine #VaccineInjury https://t.co/VYM7AUq44q",0,0,"neutral"
"599",59,2,1e+18,4,"Tue Jun 05 22:38:38 +0000 2018",143604,424711422,"b'LotusOak'",0,"60 Lab Studies Confirm #Cancer Link to a #Polio Vaccine

https://t.co/mM8WQQRXBf

#LearnTheRisk #vaccines https://t.co/hcXFW1Bgui",0,0,"neutral"
"600",60,0,9.92e+17,0,"Fri May 04 12:01:37 +0000 2018",60,7.36e+17,"b'theupcycledfam'",0,"Vaccinated Vs. Unvaccinated - Guess Who Is Sicker? https://t.co/oXL531q2q3 https://t.co/75Uzo8R8K3",0,0,"neutral"
"601",61,0,1e+18,0,"Wed Jun 06 18:18:59 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"@xXMindfighterXx @proper_t Every vaccine is fraudulently trialled - it is smoke and mirrors to hide vaccine reactions.",0,0,"neutral"
"602",62,0,1e+18,0,"Wed Jun 06 18:08:31 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"@xXMindfighterXx @proper_t Aluminium is neuro-toxic - never tested for safety. All vaccines on the schedule are tested against an aluminium placebo or another vaccine. This smoke and mirrors safety testing masks reactions. Simply our children have been th",0,0.357142857,"neutral"
"603",63,1,1e+18,0,"Wed Jun 06 18:06:20 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"It's true folks the Cat vaccine was safer than vaccines meant for your human baby!! It was free from contaminants the vaccines for babies were all contaminated with varying nasty particles. https://t.co/5yyBpBCQqp",-0.0625,0.6375,"negative"
"604",64,0,1e+18,0,"Wed Jun 06 18:02:41 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"@proper_t @xXMindfighterXx And if you want to learn how your world really works in the UK with regards to vaccines you can read this amazing book
https://t.co/Q4Z4DBt4Lg",0.4,0.55,"positive"
"605",65,3,1e+18,3,"Wed Jun 06 17:50:22 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"Mo the healthiest kids are vaccine free. They have lower rates of asthma, allergies, eczema, autism, adhd,sensory issues,epilepsy. sids. 
Vaccinating children with neuro-toxic ingredients is not wise and rather dangerous. https://t.co/CcayM52lRX",0.166666667,0.866666667,"positive"
"606",66,3,1e+18,1,"Wed Jun 06 17:16:19 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"Mo has obviously not researched vaccines but trusts her Government and Pharmaceutical companies with her families health. I really hope it works out for you Mo. https://t.co/qUsXEyvvQm",0.1,0.35,"positive"
"607",67,6,1e+18,0,"Wed Jun 06 17:15:21 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"@xXMindfighterXx Mo I used to vaccinate until my son was brain damaged. Then I became an ex-vaxxer. I learnt the truth abut the ingredients, the fake safety studies and met thousands of other parents worldwide saying the same things. Stop with the hate an",-0.65,0.95,"negative"
"608",68,15,1e+18,9,"Wed Jun 06 00:30:46 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"The evil trolls still continue to push a vaccine which has harmed and killed girls all over the world because they are on a pay role.
So sick!! https://t.co/dKmLRaSdYl",-0.638095238,0.619047619,"negative"
"609",69,0,1e+18,0,"Tue Jun 05 20:14:10 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"@DrJNurse @maxdavie @DrMikeFarquhar @DoctorChrisVT Men B vaccine is incredibly dangerous",-0.6,0.9,"negative"
"610",70,0,1e+18,0,"Tue Jun 05 20:13:12 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"@handylibrarian @maxdavie You should never give calpol 
https://t.co/T7NBoFnQbL
Especially after vaccines
Glutathione is essential esp when sick and calpol depletes this. None of the so called eucated Dr's mention this or how shoddy vaccinations are for o",-0.253571429,0.664285714,"negative"
"611",71,1,1e+18,0,"Tue Jun 05 19:32:05 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"@DoctorChrisVT Why are you not addressing vaccines? The biggest problem affecting our kids today?",0,0,"neutral"
"612",72,3,1e+18,0,"Tue Jun 05 05:22:54 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"Cancer and childhood vaccines - #Vaccineswork in so many ways https://t.co/4Zhze0nr0Y",0.5,0.5,"positive"
"613",73,14,1e+18,7,"Mon Jun 04 19:20:24 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"Great to see countries like Europe and Poland defying the crazy notion of mandating vaccines. It is a shame #Australia and the #US have not been so successful!! https://t.co/sbG3i3FlUA",0.316666667,0.866666667,"positive"
"614",74,3,1e+18,0,"Mon Jun 04 15:06:06 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"@joejoe80495073 Can we just give them to the Dr's - see if they fancy 8 vaccines in one go with four jabs?",0,0,"neutral"
"615",75,18,1e+18,5,"Mon Jun 04 12:25:18 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"If by bullshit you mean all the science and evidence against vaccines yes it is hard to keep up with I agree. So much to read and learn about the shady science of vacicnation
https://t.co/zLMr3eKFFC https://t.co/jyqE4VhFVE",-0.163541667,0.513541667,"negative"
"616",76,26,1e+18,12,"Mon Jun 04 12:04:49 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"The healthiest child is the unvaccinated one
https://t.co/mmegBi2AUf
Rates of neurological disabilities greater in the vaccinated - not rocket science as vaccines contain neuro toxic ingredients 
The one lying here is you Nit nurse https://t.co/zwJ0KmFlFl",0.5,0.5,"positive"
"617",77,3,1e+18,1,"Mon Jun 04 11:50:24 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"The only people lying to New Mothers are the Dr's an Nurses who say that vaccines are for the good of your child. 
When they are causing death and lifetime neurological issues. https://t.co/iOsO7vJBDt",0.418181818,0.527272727,"positive"
"618",78,0,1e+18,0,"Mon Jun 04 08:32:32 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"@Nifty_Nurse @emergencymedSpR So you are aware that 70 million pounds have been awarded to the vaccine injured in the UK? Do you think these parents/victims will trust vaccinations again?
Do you think these parents/victims have a right to be demonised as ",0.267857143,0.392857143,"positive"
"619",79,3,1e+18,0,"Mon Jun 04 07:28:25 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"@Nifty_Nurse @emergencymedSpR GO and see a parent whose child has passed away after their vaccinations and tell me it's worth vaccinating?",0.3,0.1,"positive"
"620",80,2,1e+18,2,"Mon Jun 04 01:17:09 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"@DefconOneUG @Whats_The_Harm @theglpkid @Paquita_337 Well put - there is no evidence vaccines are safe or effective. None",0.55,0.65,"positive"
"621",81,4,1e+18,1,"Sun Jun 03 22:21:23 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"@emergencymedSpR I vaccinated my kids - it harmed one severely - so now I no longer vaccinate. True story. 
Replace anti-vaxxers with black, Muslim Jew Gay and see how it changes. It's not acceptable to demonise parents who actually speak the truth about ",0.15,0.441666667,"positive"
"622",82,11,1e+18,7,"Sun Jun 03 20:29:50 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"Great. I am writing about how TV Dr's an Dr's lie about  lie about vaccines - 
Shall we do better an have a debate about this together?
I challenge you! https://t.co/Cnlv7vjXgZ",0.65,0.625,"positive"
"623",83,1,1e+18,0,"Sun Jun 03 17:39:55 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"@gnixon88 @hornswaggled2 @ntidepressants @taybae_0513 You do not need to be any of those things to research vaccines, fraud, corruption and science.",0,0,"neutral"
"624",84,0,1e+18,0,"Sun Jun 03 17:39:10 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"@lesleylesknope Autism has been linked over and over to vaccines,  you are out of touch and behind the times here
https://t.co/MOFNawCc1R",-0.4,0.7,"negative"
"625",85,0,1e+18,0,"Sun Jun 03 17:37:40 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"@lesleylesknope @BeckyJohnson222 @xXMilenarioXx You do know that the first polio vaccine gave 40k kids polio and killed the inventors Grandson right?
And Bill Gates polio vaccine is giving people polio today?",0.111904762,0.28968254,"positive"
"626",86,1,1e+18,0,"Sun Jun 03 15:25:28 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"@gnixon88 @hornswaggled2 @ntidepressants @taybae_0513 I do know more than any GP on vaccines. Have not met one yet that knows more than me.",0,0,"neutral"
"627",87,30,1e+18,15,"Sun Jun 03 14:53:48 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"Children are being harmed by vaccines the Bexsero or Infanrix then either being euthanised like #AlfieEvans or removed from parents by social services who are speaking up. #UK Corrupt #VaccineCoverUp #Scandal",-0.233333333,0.533333333,"negative"
"628",88,13,1e+18,8,"Sun Jun 03 13:10:44 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"#Poland marches against mandatory #vaccines https://t.co/4HXZzIthHE",0,0,"neutral"
"629",89,2,1e+18,0,"Sun Jun 03 10:23:20 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"@Jwb18722 @DoctorChristian He has really lost his way - pushing a dangerous vaccine and comparing the survivors to UFO's - as in they do not exist or warrant support. It is heartbreaking for the families for the way they are being treated. The health issu",-0.2,0.55,"negative"
"630",90,1,1e+18,0,"Sun Jun 03 09:54:54 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"@peacockface @DoctorChristian Perhaps Dr @DoctorChristian would like to donate to Jody - injured by vaccines. Disabled for life. He compares these children to UFO's - as in they do not exist. What a sad person. https://t.co/xWd1UPY8sS",-0.35,0.65,"negative"
"631",91,23,1e+18,4,"Sun Jun 03 09:51:58 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"You really lack actual knowledge..........
The UK Vaccine compensation fund has paid out over 70 million to vaccine injured cases. It is sad you compare these victims in such a base way. You are not a Doctor you lack compassion. https://t.co/z3qtUNMqVH",-0.275,0.575,"negative"
"632",92,1,1e+18,0,"Sat Jun 02 21:26:00 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"@gazpen @DoctorChristian replace the word anti-vax with black, gay , Muslim Jew. See how you sound. 
I vaccinated my children and my son was harmed. I am an ex-vaxxer. Stop abusing parents with vaccine injured children",0.216666667,0.472222222,"positive"
"633",93,1,1e+18,0,"Sat Jun 02 21:23:57 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"@charleyeg @DoctorChristian My friends baby died in utero after her flu vaccine - am glad you have a healthy child I really am",0.4,0.566666667,"positive"
"634",94,1,1e+18,0,"Sat Jun 02 21:22:33 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"@YFESue @DoctorChristian For proving to him that vaccines are not trialled on pregnant women? So you do not care that our pregnant women have been used as guinea pigs - causng fetal deaths? Wow!",0.255555556,0.666666667,"positive"
"635",95,2,1e+18,0,"Sat Jun 02 20:37:52 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"@mistermrj @djt10 @DoctorChristian again so sciencey
Dr Christian could not find the clinical trial for vaccines in pregnant women - because like #thalidomide they never tested it as safe for pregnant women. We are the guinea pigs.",0.291666667,0.375,"positive"
"636",96,10,1e+18,6,"Sat Jun 02 20:25:05 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"Great podcast 
By What Doctors don't tell you - episode 1 on vaccines
https://t.co/zEAKosNVe1",0.8,0.75,"positive"
"637",97,3,1e+18,0,"Sat Jun 02 15:29:52 +0000 2018",3382,3655550867,"b'Charbrevolution'",0,"@jsals22 Synergistic toxicity
So many children are unable to process toxins - food, air, water, vaccines
glyphosate, GMO's - are all playing a role to harm our kids health",0,0.5,"neutral"
"638",98,8,1e+18,6,"Wed Jun 06 06:35:57 +0000 2018",343,40308046,"b'djt10'",0,"https://t.co/YSqFSeyJMZ ""...This forced me to look into the question of vaccination further, and the further I looked into it the more shocked I became. I  found that the whole vaccine business was indeed a gigantic hoax..."" ~Dr. Kalokerinos, MD",-0.266666667,0.466666667,"negative"
"639",99,0,1e+18,0,"Wed Jun 06 01:10:47 +0000 2018",343,40308046,"b'djt10'",0,"@LotusOak That polio vaccine, made on monkey cell lines, contained SV40, SIV, HeLa cells, and HTLV--the leukemia virus that caused an epidemic in childhood leukemia which became one of top 10 killers of children. They knew about if before distributing the",0.225,0.25,"positive"
"640",100,14,1e+18,20,"Tue Jun 05 10:15:15 +0000 2018",343,40308046,"b'djt10'",0,"https://t.co/hZXndASiSM  ""...the MMR vaccine is infamous for its disputed connection to autism, and  despite the fact that it has been blamed in vaccine courts for causing  autism..."" ""other serious risks in addition to the relationship it has with unmanageable numbers of autism",-0.416666667,0.833333333,"negative"
"641",101,1,1e+18,0,"Mon Jun 04 22:26:53 +0000 2018",343,40308046,"b'djt10'",0,"https://t.co/7XrrrdW8Yd
Hypothesis: Conjugate vaccines may predispose children to autism spectrum disorders",0,0,"neutral"
"642",102,0,1e+18,0,"Mon Jun 04 19:11:58 +0000 2018",343,40308046,"b'djt10'",0,"@911GlockDoc Not to minimize the death of a child, but if this had been a vaccinated child who died of a vax death, you would be screaming ""ANECDOTAL"" ""Correlation doesn't prove causation""  No proof he wouldn't have died using asthma meds. Asthma--strongl",0,0,"neutral"
"643",103,11,1e+18,7,"Mon Jun 04 18:20:17 +0000 2018",343,40308046,"b'djt10'",0,"Arguments for ""vaccine immunity"" is based on seroconversion--increase in antibody titre following vaccination. Find out for yourself how meaningful this is. Search: ""Antibodies do not protect"" or ""Antibodies are not immunity."" If that's not a wake-up call ....the patient expired. https://t.co/NoL0umefit",0.25,0.3,"positive"
"644",104,0,1e+18,0,"Mon Jun 04 18:03:32 +0000 2018",343,40308046,"b'djt10'",0,"The textbook IMMUNOLOGY, by Roill, Brostoff, Male describes the mechanism by which vaccines cause immuno-suppression. The work backward, overstimulating humoral (antibody) reaction instead of cell-mediated immune response first, as intended. All important cytokine suppression. https://t.co/kLJJl2lKEj",0.216666667,0.477777778,"positive"
"645",105,1,1e+18,1,"Mon Jun 04 17:05:10 +0000 2018",343,40308046,"b'djt10'",0,"https://t.co/LLarbs5eGE
Medical pros are not educated about vaccine dangers, ineffectiveness. ""Medical Heretics"" through observation or their own research know differently, risk all.   https://t.co/ofzfxLfmlB Current information that could help inform the public. Reality check.",0,0.213333333,"neutral"
"646",106,0,1e+18,0,"Mon Jun 04 16:59:03 +0000 2018",343,40308046,"b'djt10'",0,"https://t.co/gBLxH3xpIL We were spoon-fed fairytales--vaccination history that bares no resemblance to truth. ""REVISIONIST HISTORY"" For a look at the unvarnished truth about vax history from a researcher who devoted her life to it, read online. Free. Dr. Eleanor McBean, Ph.D",0.4,0.8,"positive"
